# Sensor type: Respeck
# Activity type: Ascending stairs
# Activity subtype: Normal
# Subject id: s2063346
# Notes: 1.8
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1695747879095,-0.092285156,-0.987854,0.15765381,-2.078125,0.625,1.484375
1695747879157,-0.13012695,-1.0281372,0.1630249,-1.5625,3.296875,-0.1875
1695747879181,-0.10961914,-0.99176025,0.11248779,4.484375,6.59375,0.546875
1695747879213,-0.115234375,-0.87677,0.11102295,9.0625,11.546875,2.640625
1695747879272,-0.13696289,-0.866272,0.029968262,12.40625,16.640625,5.234375
1695747879302,-0.060058594,-0.98638916,-0.008117676,8.078125,14.4375,7.0625
1695747879351,-0.118652344,-1.1101685,0.098083496,1.515625,8.6875,4.484375
1695747879393,-0.21875,-1.1255493,0.11273193,4.984375,7.8125,0.671875
1695747879452,-0.07446289,-0.9990845,0.09466553,10.359375,5.203125,4.78125
1695747879455,-0.0703125,-0.9282837,0.081970215,8.015625,4.28125,7.109375
1695747879512,-0.11303711,-0.95098877,0.05706787,8.09375,3.03125,5.953125
1695747879542,-0.095703125,-0.9907837,0.06390381,10.8125,2.953125,5.046875
1695747879574,-0.1003418,-0.956604,0.0368042,9.46875,2.890625,5.0625
1695747879632,-0.1015625,-0.9624634,0.04486084,7.890625,3.265625,4.015625
1695747879662,-0.14672852,-0.9783325,0.04144287,3.921875,4.390625,3.28125
1695747879693,-0.095214844,-1.0274048,0.04852295,1.234375,2.390625,2.59375
1695747879754,-0.19897461,-1.0115356,0.028503418,0.84375,4.125,3.125
1695747879783,-0.15209961,-1.0562134,0.020935059,0.828125,4.25,3.59375
1695747879812,-0.11791992,-1.060852,-0.02130127,0.046875,4.84375,5.640625
1695747879873,-0.06542969,-1.0838013,-0.09967041,0.9375,7.0625,8.375
1695747879903,0.2277832,-1.2529907,-0.046691895,-4.046875,-2.703125,14.1875
1695747879933,0.0126953125,-1.2798462,0.04876709,-8.625,-2.140625,10.546875
1695747879993,-0.0078125,-1.1907349,-0.13287354,2.734375,-6.25,7.46875
1695747880022,0.62109375,-1.196106,-0.08477783,-1.359375,-5.71875,11.84375
1695747880053,0.22143555,-0.9553833,0.11907959,-5.5,-16.5625,12.1875
1695747880143,0.04321289,-0.94903564,0.02557373,-7.25,-12.90625,7.578125
1695747880147,0.3166504,-0.86724854,0.010192871,-7.40625,-7.890625,3.90625
1695747880172,0.06958008,-0.8892212,0.10418701,-4.578125,-8.78125,-1.140625
1695747880233,0.122802734,-0.8591919,0.097351074,-0.71875,-9.0625,-3.28125
1695747880263,0.17919922,-0.82525635,0.04925537,-0.75,-10.84375,-1.40625
1695747880293,0.114746094,-0.84088135,0.06463623,-2.421875,-13.25,1.0
1695747880338,0.061279297,-0.8545532,0.105407715,1.71875,-8.734375,-2.203125
1695747880413,0.064208984,-0.8362427,0.07513428,1.640625,-6.328125,-4.03125
1695747880417,0.10205078,-0.8418579,0.09515381,1.359375,-4.546875,-1.59375
1695747880443,0.079589844,-0.87994385,0.12908936,-2.140625,-5.5625,0.5625
1695747880503,0.08227539,-0.9307251,0.15887451,-0.84375,-5.515625,3.046875
1695747880531,0.08618164,-0.98150635,0.15301514,-2.390625,-5.796875,3.75
1695747880562,0.07397461,-1.048645,0.18695068,-1.171875,-0.625,2.3125
1695747880623,0.040527344,-1.0982056,0.19378662,3.109375,2.28125,1.3125
1695747880652,0.080566406,-1.1270142,0.07122803,11.796875,2.640625,0.171875
1695747880683,0.73535156,-1.2236938,-0.08087158,22.0,-14.234375,31.171875
1695747880743,-0.17163086,-1.4273071,0.19720459,1.796875,9.1875,3.84375
1695747880772,0.111816406,-1.0615845,-0.19024658,26.34375,15.921875,-10.3125
1695747880803,0.5307617,-0.7161255,-0.121398926,16.59375,9.015625,4.65625
1695747880864,0.020507812,-0.90216064,-0.1885376,-2.0625,9.96875,-9.75
1695747880892,0.16333008,-0.9143677,-0.21783447,2.46875,13.890625,-10.484375
1695747880923,0.087402344,-0.9378052,-0.101135254,-4.1875,6.890625,-16.484375
1695747880983,-0.0031738281,-1.0027466,-0.09893799,-2.609375,14.90625,-19.046875
1695747881012,0.118896484,-0.9468384,-0.085510254,-0.875,17.9375,-14.21875
