# Sensor type: Respeck
# Activity type: Standing
# Activity subtype: Singing
# Subject id: s2063346
# Notes: 3.7
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1695750524321,-0.07324219,-0.9949341,0.06707764,-0.875,1.828125,-1.25
1695750524372,-0.072021484,-0.98638916,0.062927246,-0.46875,1.671875,-1.109375
1695750524406,-0.064453125,-0.9837036,0.059509277,0.046875,1.640625,-0.640625
1695750524437,-0.08154297,-0.98150635,0.05633545,-1.359375,1.75,-0.59375
1695750524477,-0.08129883,-0.99053955,0.06781006,-0.5,1.734375,-0.78125
1695750524537,-0.072509766,-0.9902954,0.05706787,-0.890625,1.5625,-0.625
1695750524551,-0.0793457,-0.97857666,0.05682373,-0.640625,1.71875,-0.78125
1695750524600,-0.07446289,-0.99224854,0.061462402,-0.484375,1.890625,-0.734375
1695750524672,-0.080322266,-0.9812622,0.06390381,-0.421875,2.25,-1.0625
1695750524675,-0.075683594,-0.98565674,0.06488037,-1.015625,2.375,-0.796875
1695750524717,-0.078125,-0.9871216,0.06414795,0.171875,2.265625,-0.359375
1695750524777,-0.07739258,-0.9866333,0.06365967,0.109375,2.140625,-0.328125
1695750524791,-0.0793457,-0.9849243,0.06512451,0.0625,2.421875,-0.046875
1695750524852,-0.0769043,-0.9885864,0.057556152,-0.0625,2.328125,0.0625
1695750524867,-0.072509766,-0.97540283,0.05657959,-0.21875,1.75,-0.171875
1695750524912,-0.08251953,-0.989563,0.058776855,0.0625,1.53125,0.234375
1695750524960,-0.07348633,-0.9746704,0.06317139,-0.421875,2.171875,-0.265625
1695750524987,-0.0715332,-0.9890747,0.047790527,0.34375,0.9375,-0.140625
1695750525031,-0.071777344,-0.9824829,0.059509277,-0.671875,1.640625,-0.734375
1695750525092,-0.079589844,-0.9819946,0.06488037,-0.265625,1.25,-0.34375
1695750525106,-0.08618164,-0.9951782,0.070495605,-0.4375,0.921875,-0.640625
1695750525152,-0.080078125,-0.9819946,0.07122803,0.15625,1.296875,0.03125
1695750525197,-0.083496094,-0.99176025,0.06854248,-0.25,1.28125,-0.15625
1695750525227,-0.07910156,-1.000061,0.07342529,-0.3125,1.328125,-0.25
1695750525273,-0.0703125,-0.9854126,0.0602417,0.171875,1.390625,-0.578125
1695750525317,-0.0703125,-0.98272705,0.058776855,-0.640625,1.671875,-0.78125
1695750525362,-0.07397461,-0.99102783,0.066833496,-0.265625,1.328125,-0.90625
1695750525391,-0.08569336,-0.9817505,0.06414795,-0.28125,1.234375,-1.0625
1695750525437,-0.0769043,-0.99102783,0.073913574,-0.078125,1.484375,-1.234375
1695750525467,-0.080078125,-0.9824829,0.06903076,0.03125,2.046875,-1.140625
1695750525512,-0.07495117,-0.98150635,0.06390381,-0.4375,2.34375,-0.96875
1695750525557,-0.068847656,-0.9944458,0.06414795,-0.609375,2.578125,-0.9375
1695750525602,-0.07836914,-0.991272,0.066345215,-0.359375,2.3125,-0.9375
1695750525633,-0.06591797,-0.986145,0.07196045,-0.109375,2.140625,-0.9375
1695750525663,-0.0769043,-0.9866333,0.074645996,-0.21875,1.875,-0.671875
1695750525708,-0.08276367,-0.9817505,0.07489014,0.3125,1.59375,-0.5625
1695750525753,-0.072753906,-0.9907837,0.06878662,-0.125,2.0,-0.6875
1695750525829,-0.08178711,-0.97613525,0.07489014,1.21875,1.59375,-0.4375
1695750525833,-0.07080078,-0.9829712,0.05682373,-0.25,1.890625,-0.296875
1695750525873,-0.079833984,-0.9819946,0.06097412,-2.34375,1.9375,-1.109375
1695750525903,-0.08520508,-0.9907837,0.08270264,0.25,1.71875,-0.890625
1695750525948,-0.06591797,-0.98931885,0.06585693,-0.59375,1.671875,-1.4375
1695750525993,-0.07739258,-0.9780884,0.07269287,-0.296875,2.09375,-1.359375
