# Sensor type: Thingy
# Activity type: Sitting
# Activity subtype: Normal
# Subject id: s2063346
# Notes: thingy 1.25
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1695752217293,-0.2919922,-0.48046875,0.7861328,-0.03125,-0.09375,-0.09375,0.0,0.0,0.0
1695752217323,-0.29003906,-0.48046875,0.7890625,0.09375,-0.15625,0.03125,0.0,0.0,0.0
1695752217356,-0.2919922,-0.48828125,0.7861328,-0.03125,-0.03125,0.0625,0.0,0.0,0.0
1695752217413,-0.2890625,-0.48828125,0.77734375,-0.09375,-0.03125,0.03125,0.0,0.0,0.0
1695752217443,-0.29003906,-0.48242188,0.7919922,-0.09375,-0.09375,-0.15625,0.0,0.0,0.0
1695752217474,-0.29882812,-0.47558594,0.7783203,0.09375,-0.15625,0.03125,0.0,0.0,0.0
1695752217533,-0.28710938,-0.4892578,0.78222656,0.09375,-0.28125,0.0625,0.0,0.0,0.0
1695752217562,-0.2890625,-0.48339844,0.7919922,0.03125,-0.21875,-0.15625,0.0,0.0,0.0
1695752217593,-0.27929688,-0.48535156,0.77246094,-0.15625,-0.15625,-0.03125,-0.875,-19.625,4.3125
1695752217653,-0.2861328,-0.48339844,0.78515625,0.03125,0.03125,-0.28125,0.0,0.0,0.0
1695752217683,-0.28320312,-0.48632812,0.78027344,-0.15625,0.15625,-0.03125,0.0,0.0,0.0
1695752217712,-0.29101562,-0.48242188,0.77734375,-0.03125,0.03125,-0.09375,0.0,0.0,0.0
1695752217771,-0.2919922,-0.48046875,0.7871094,-0.03125,-0.15625,0.03125,0.0,0.0,0.0
1695752217802,-0.29101562,-0.48339844,0.79003906,-0.03125,-0.28125,0.125,0.0,0.0,0.0
1695752217832,-0.28320312,-0.4921875,0.7910156,0.09375,-0.40625,0.25,0.0,0.0,0.0
1695752217892,-0.29003906,-0.48535156,0.78515625,-0.15625,-0.28125,0.125,0.0,0.0,0.0
1695752217923,-0.2841797,-0.4892578,0.7861328,-0.21875,0.21875,-0.09375,0.0,0.0,0.0
1695752217951,-0.2861328,-0.48339844,0.78808594,-0.15625,0.15625,0.03125,0.0,0.0,0.0
1695752218012,-0.28710938,-0.47851562,0.79785156,0.15625,0.03125,0.03125,0.0,0.0,0.0
1695752218042,-0.2919922,-0.48242188,0.7871094,0.09375,-0.15625,0.125,0.0,0.0,0.0
1695752218073,-0.28710938,-0.4951172,0.78125,0.03125,-0.09375,-0.03125,1.0625,-20.9375,5.8125
1695752218132,-0.2939453,-0.48828125,0.7841797,-0.03125,-0.03125,-0.03125,0.0,0.0,0.0
1695752218162,-0.2939453,-0.4873047,0.7890625,0.09375,-0.03125,-0.09375,0.0,0.0,0.0
1695752218194,-0.29296875,-0.49023438,0.79296875,-0.09375,0.09375,-0.09375,0.0,0.0,0.0
1695752218252,-0.2841797,-0.48632812,0.7792969,0.09375,-0.03125,-0.09375,0.0,0.0,0.0
1695752218312,-0.2939453,-0.49023438,0.7753906,-0.03125,0.03125,0.0625,0.0,0.0,0.0
1695752218315,-0.2861328,-0.4921875,0.7841797,0.03125,0.03125,-0.15625,0.0,0.0,0.0
1695752218373,-0.28320312,-0.48242188,0.7832031,-0.28125,0.03125,-0.03125,0.0,0.0,0.0
1695752218402,-0.2841797,-0.49023438,0.7871094,-0.03125,-0.03125,0.03125,0.0,0.0,0.0
1695752218432,-0.28710938,-0.49023438,0.7841797,0.21875,0.03125,0.03125,0.0,0.0,0.0
1695752218492,-0.29003906,-0.48632812,0.78808594,0.03125,-0.15625,-0.09375,0.0,0.0,0.0
1695752218522,-0.28222656,-0.48632812,0.7890625,0.15625,-0.15625,0.0625,0.0,0.0,0.0
1695752218553,-0.28808594,-0.49121094,0.7910156,0.03125,-0.03125,0.0625,0.0,0.0,0.0
1695752218613,-0.28808594,-0.49316406,0.7841797,0.03125,-0.03125,0.0625,0.75,-20.1875,6.0625
1695752218643,-0.2919922,-0.484375,0.78222656,0.09375,0.03125,0.03125,0.0,0.0,0.0
1695752218671,-0.29296875,-0.4892578,0.77441406,0.03125,0.09375,-0.15625,0.0,0.0,0.0
1695752218733,-0.29492188,-0.4814453,0.7792969,0.15625,0.15625,-0.21875,0.0,0.0,0.0
1695752218762,-0.29296875,-0.4892578,0.78125,0.09375,-0.09375,0.0625,0.0,0.0,0.0
1695752218792,-0.29882812,-0.4892578,0.7753906,0.21875,-0.28125,0.1875,0.0,0.0,0.0
1695752218852,-0.29003906,-0.49023438,0.78515625,0.15625,0.03125,0.0625,0.0,0.0,0.0
1695752218883,-0.28710938,-0.4921875,0.7841797,0.03125,-0.09375,0.03125,0.0,0.0,0.0
1695752218912,-0.28320312,-0.49023438,0.78125,0.15625,0.09375,0.0625,0.0,0.0,0.0
1695752218973,-0.29101562,-0.4873047,0.78027344,0.15625,0.15625,-0.09375,0.0,0.0,0.0
1695752219062,-0.2861328,-0.48242188,0.77441406,0.21875,-0.09375,-0.03125,0.0,0.0,0.0
1695752219066,-0.28125,-0.4794922,0.7763672,0.21875,-0.09375,0.03125,0.0,0.0,0.0
1695752219098,-0.2998047,-0.48828125,0.78808594,0.21875,-0.03125,-0.03125,1.0625,-20.5,4.75
1695752219122,-0.29003906,-0.49121094,0.7841797,0.34375,0.03125,-0.15625,0.0,0.0,0.0
1695752219153,-0.2890625,-0.4892578,0.7792969,0.15625,0.15625,-0.09375,0.0,0.0,0.0
1695752219214,-0.29589844,-0.49023438,0.7792969,0.34375,-0.21875,0.03125,0.0,0.0,0.0
1695752219243,-0.29492188,-0.4892578,0.8046875,0.15625,-0.09375,-0.03125,0.0,0.0,0.0
