# Sensor type: Respeck
# Activity type: Running
# Activity subtype: Normal
# Subject id: s2063346
# Notes: 1.10
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1695748033487,0.20996094,-0.9048462,-0.07867432,-2.203125,3.625,-1.265625
1695748033531,-0.118896484,-1.0759888,-0.011291504,-1.5,3.890625,-2.484375
1695748033580,0.05078125,-0.99591064,-0.08404541,2.03125,7.359375,-2.75
1695748033609,0.096191406,-1.0161743,-0.024230957,2.03125,2.515625,0.0625
1695748033656,-0.064208984,-1.005188,-0.024230957,-2.109375,2.78125,0.015625
1695748033742,0.014160156,-0.9871216,-0.034240723,-1.859375,3.6875,0.921875
1695748033746,0.022705078,-0.9812622,-0.018127441,-1.46875,2.265625,0.5
1695748033773,-0.021728516,-0.94610596,0.018249512,-2.40625,0.65625,0.625
1695748033803,0.009765625,-0.98883057,0.027038574,-6.0,-1.921875,-0.515625
1695748033861,0.037597656,-1.017395,0.05218506,-7.34375,-6.296875,-2.34375
1695748033891,-0.071777344,-0.9812622,0.054382324,-7.359375,-7.625,-3.765625
1695748033937,-0.013916016,-1.0379028,0.022155762,-3.875,-0.890625,-6.3125
1695748033968,0.16772461,-0.9729614,0.042419434,9.140625,7.484375,-4.609375
1695748034014,0.075683594,-0.87457275,0.04071045,-0.546875,-1.234375,-5.625
1695748034042,0.048095703,-0.8858032,0.028747559,-1.953125,-2.28125,2.09375
1695748034087,0.06982422,-1.0291138,0.08538818,-3.671875,-1.25,-0.28125
1695748034148,0.08227539,-1.0134888,0.1161499,-4.421875,-1.453125,-0.3125
1695748034162,0.041992188,-1.0457153,0.10467529,-2.703125,-2.078125,-0.609375
1695748034223,0.05493164,-1.024231,0.08441162,1.640625,-0.859375,0.484375
1695748034268,0.10180664,-0.95098877,0.08074951,0.8125,-1.640625,1.375
1695748034281,0.044677734,-0.9561157,0.14422607,3.40625,-1.921875,4.625
1695748034328,-0.005859375,-0.9360962,0.12786865,3.125,1.5625,2.09375
1695748034403,0.018066406,-0.9209595,0.10662842,2.3125,3.265625,0.328125
1695748034407,-0.06323242,-0.99298096,0.15301514,-2.25,6.125,-3.90625
1695748034448,-0.17504883,-1.0098267,0.13275146,-1.578125,17.703125,-11.203125
1695748034482,0.23339844,-1.0825806,-0.097229004,3.265625,6.265625,-2.84375
1695748034523,0.4206543,-0.958313,-0.022766113,4.734375,-5.15625,14.9375
1695748034583,-0.39892578,-1.0044556,0.10296631,-8.046875,3.5625,-0.8125
1695748034597,-0.020507812,-0.90045166,-0.054504395,11.953125,12.6875,-5.03125
1695748034648,0.25097656,-0.9859009,0.02923584,-2.625,4.328125,-0.09375
1695748034686,-0.111083984,-1.107727,-0.034484863,-0.984375,2.640625,-1.078125
1695748034718,-0.060302734,-0.9854126,-0.021057129,6.328125,9.84375,-5.28125
1695748034761,0.09765625,-1.034729,0.011657715,4.8125,6.609375,-0.453125
1695748034806,-0.08325195,-0.97906494,-0.008361816,2.109375,6.421875,-0.78125
1695748034837,-0.037841797,-0.98223877,-0.02178955,3.5,6.5625,0.046875
1695748034881,0.015625,-0.9924927,0.009460449,4.0,3.65625,1.9375
1695748034926,-0.0026855469,-0.9841919,0.019714355,0.953125,1.46875,3.578125
1695748034957,0.04736328,-0.9890747,0.0446167,-1.125,-3.5,3.90625
1695748035016,0.0048828125,-0.99346924,0.061462402,-5.96875,-8.296875,3.078125
1695748035046,-0.118652344,-0.9417114,0.058532715,-11.203125,-3.734375,-3.125
1695748035076,0.020263672,-1.0630493,-0.003479004,-8.25,-3.90625,-4.40625
1695748035137,0.083740234,-1.0088501,0.026550293,2.84375,-0.953125,-6.328125
1695748035167,0.15478516,-0.9439087,-0.024963379,3.390625,1.171875,-3.703125
1695748035200,0.092285156,-0.87628174,0.005065918,-2.171875,-5.84375,-1.34375
1695748035242,-0.009033203,-0.97052,0.042907715,-1.546875,-2.578125,-0.390625
1695748035272,0.06542969,-1.0166626,0.03704834,0.953125,2.953125,-2.8125
1695748035318,0.140625,-0.9866333,0.039001465,-1.078125,-1.03125,0.875
1695748035363,0.0625,-1.0535278,0.08148193,1.390625,-2.875,3.40625
1695748035392,0.027832031,-0.97857666,0.07952881,2.328125,-0.90625,2.9375
1695748035437,0.08642578,-0.9512329,0.090270996,4.0625,-1.140625,4.125
1695748035482,0.036376953,-0.9614868,0.10736084,4.640625,-0.5625,4.671875
1695748035511,0.020751953,-0.9729614,0.10321045,2.625,1.390625,3.953125
1695748035573,0.05102539,-0.97247314,0.066345215,2.65625,2.921875,0.265625
1695748035602,0.1003418,-0.9915161,0.05267334,0.734375,3.28125,-1.484375
1695748035638,-0.10913086,-0.9976196,0.23406982,-10.59375,11.671875,-4.328125
1695748035678,-0.036376953,-1.1814575,-0.09991455,4.0625,7.625,-8.375
1695748035722,0.45385742,-0.8081665,-0.12237549,12.8125,5.578125,7.953125
1695748035751,-0.12915039,-0.96099854,0.08782959,-11.796875,1.359375,2.015625
1695748035813,-0.10668945,-0.9902954,-0.044006348,8.703125,9.015625,1.375
1695748035873,0.19140625,-0.8826294,-0.06573486,0.921875,5.78125,-0.21875
1695748035877,-0.0107421875,-1.02594,-0.027893066,-2.34375,5.546875,0.546875
1695748035917,-0.06713867,-1.0618286,-0.039123535,0.25,7.25,-2.15625
1695748035948,0.095703125,-1.0283813,-0.013244629,3.46875,4.546875,-0.625
1695748035992,-0.0390625,-1.0164185,-0.008850098,1.21875,4.3125,0.40625
1695748036037,0.0031738281,-0.97540283,-0.026916504,2.296875,6.0,1.046875
1695748036083,0.024658203,-0.9614868,-0.024719238,1.75,2.65625,2.609375
1695748036113,0.056640625,-0.9663696,-0.020568848,-1.0625,-1.65625,3.484375
1695748036172,0.068359375,-1.010315,0.028747559,-3.453125,-6.953125,3.109375
1695748036187,-0.07470703,-0.9932251,0.05633545,-9.3125,-7.125,-0.6875
1695748036232,0.017333984,-1.048645,-0.054504395,-11.078125,-11.8125,-3.875
1695748036309,0.029785156,-1.0025024,0.06365967,1.9375,1.34375,-7.5625
